"dhs_id","site_id","site_name","latitude","longitude","rural_urban","country","country_id","continent_id","month_start","year_start","month_end","year_end","lower_age","upper_age","examined","positive","pr","species","method","rdt_type","pcr_type","malaria_metrics_available","location_available","permissions_info","citation1","citation2","citation3"
NA,5845,"Joseph Apudo Primary School",-1.29584,36.84962,"URBAN","Kenya","KEN","Africa",7,2009,7,2009,4,15,103,2,0.0194174757281553,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,5499,"Magwesheni Primary School",-4.35618,39.27759,"UNKNOWN","Kenya","KEN","Africa",10,2008,10,2008,5,15,109,21,0.192660550458716,"P. falciparum","RDT","OptiMal-IT",NA,TRUE,TRUE,NA,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",NA,NA
NA,13676,"Hono",0.1019,34.3106,"RURAL","Kenya","KEN","Africa",7,1995,7,1995,0,9,62,49,0.790322580645161,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Snow, R.W., Omumbo, J.A., Lowe, B., Molyneux, C.S., Obiero, J.O., Palmer, A., Weber, M.W., Pinder, M., Nahlen, B., Obonyo, C., Newbold, C., Gupta, S. and Marsh, K. (1997).  <b>Relation between severe malaria morbidity in children and level of <i>Plasmodium falciparum</i> transmission in Africa.</b> <i>The Lancet</i>, <b>349</b>(9066):1650-4",NA,NA
NA,11408,"Kanyore Primary School",-1.06151,36.72049,"RURAL","Kenya","KEN","Africa",11,2009,11,2009,5,17,110,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,13621,"Riana",-0.651,34.666,"RURAL","Kenya","KEN","Africa",1,2002,2,2002,0,5,68,15,0.220588235294118,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Akhwale, W.S., Lum, J.K., Kaneko, A., Eto, H., Obonyo, C., Björkman, A. and Kobayakawa, T. (2004).  <b>Anemia and malaria at different altitudes in the western highlands of Kenya.</b> <i>Acta Tropica</i>, <b>91</b>(2):167-75",NA,NA
NA,18714,"Mwachema",-4.253,39.5735,"UNKNOWN","Kenya","KEN","Africa",9,2002,9,2003,0.4,5,22,14,0.636363636363636,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,15539,"Ngaa A & B",-1.9486,37.5157,"UNKNOWN","Kenya","KEN","Africa",9,2002,8,2003,0.2,5,35,2,0.0571428571428571,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,9357,"Dzunguni",-3.52771,39.82186,"UNKNOWN","Kenya","KEN","Africa",6,1995,6,1995,1,8,17,5,0.294117647058824,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Snow, R.W., Omumbo, J.A., Lowe, B., Molyneux, C.S., Obiero, J.O., Palmer, A., Weber, M.W., Pinder, M., Nahlen, B., Obonyo, C., Newbold, C., Gupta, S. and Marsh, K. (1997).  <b>Relation between severe malaria morbidity in children and level of <i>Plasmodium falciparum</i> transmission in Africa.</b> <i>The Lancet</i>, <b>349</b>(9066):1650-4",NA,NA
NA,13471,"Gathera",-0.8,37.033,"UNKNOWN","Kenya","KEN","Africa",3,1994,3,1994,0,5,255,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA," (1994). <i>Vitamin A deficiency in Kenya: A report of the national micronutrients survey, 1994.</i> . Nairobi. UNICEF. 1-89",NA,NA
NA,10129,"Matangeni Primary School",-2.51127,40.54412,"UNKNOWN","Kenya","KEN","Africa",3,2009,3,2009,5,17,105,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,19093,"Dertu",0.2726,39.7984,"UNKNOWN","Kenya","KEN","Africa",11,2006,11,2006,0,12,157,1,0.00636942675159236,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA," (2007). <i>Annual Report for Dertu, Kenya, Millenium Village.  Year 1: February 2006 - February 2007.</i> . New York. United Nations Development Project. 1-44",NA,NA
NA,13359,"Bangale  Primary School",-0.72426,39.01735,"RURAL","Kenya","KEN","Africa",9,2009,9,2009,5,17,110,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,9559,"Milimani Nursery School",-0.20027,35.34154,"RURAL","Kenya","KEN","Africa",6,2006,6,2006,2,11,6,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Imbahale, S.S., Githeko, A. and Takken, W., . (2009) personal communication.",NA,NA
NA,10001,"Mwamose Primary School",-4.49063,39.16591,"RURAL","Kenya","KEN","Africa",10,2001,10,2001,5,15,171,14,0.0818713450292398,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"King, C.L., . (2009) personal communication.",NA,NA
NA,20140,"Ptalau",1.316,35.5089,"UNKNOWN","Kenya","KEN","Africa",6,1986,6,1986,0,99,200,4,0.02,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mutero, C.M., Mutinga, M.J., Ngindu, A.M., Kenya, P.R. and Amimo, F.A. (1992).  <b>Visceral leishmaniasis and malaria prevalence in West Pokot District, Kenya.</b> <i>East African Medical Journal</i>, <b>69</b>(1):3-8",NA,NA
NA,8052,"Tuale Primary School",0.74142,37.12153,"RURAL","Kenya","KEN","Africa",10,2009,10,2009,5,17,87,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,13698,"Kiplombe",-8e-04,35.8086,"UNKNOWN","Kenya","KEN","Africa",5,1994,5,1994,0,6,258,11,0.0426356589147287,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA," (1994). <i>Vitamin A deficiency in Kenya: A report of the national micronutrients survey, 1994.</i> . Nairobi. UNICEF. 1-89",NA,NA
NA,7646,"Mundika",0.4016,34.135,"UNKNOWN","Kenya","KEN","Africa",2,2003,2,2003,0.1,5,31,30,0.967741935483871,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,13501,"Takaungu",-3.683,39.85,"RURAL","Kenya","KEN","Africa",5,1998,5,1998,6,12,100,52,0.52,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mbogo, C.M., Mwangangi, J.M., Nzovu, J., Gu, W., Yan, G., Gunter, J.T., Swalm, C., Keating, J., Regens, J.L., Shililu, J.I., Githure, J.I. and Beier, J.C. (2003).  <b>Spatial and temporal heterogeneity of <i>Anopheles</i> mosquitoes and <i>Plasmodium falciparum</i> transmission along the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(6):734-42",NA,NA
NA,9816,"Rungu Primary School",-0.48889,34.84096,"UNKNOWN","Kenya","KEN","Africa",7,2009,7,2009,4,15,109,11,0.100917431192661,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,13466,"Murubara",-0.6591,37.3669,"RURAL","Kenya","KEN","Africa",10,1990,10,1990,1,9,141,4,0.0283687943262411,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Rapuoda, B.A. (1995). <i>The malaria parasite prevalence rates in settled villages of the Mwea Tebere irrigation scheme.</i> UNKNOWN. Kenyatta University. Nairobi. .",NA,NA
NA,2828,"Hindi Primary School ",-2.17995,40.8173,"UNKNOWN","Kenya","KEN","Africa",7,2009,7,2009,4,15,105,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,177,"Kayogo School",-0.0583,34.3344,"UNKNOWN","Kenya","KEN","Africa",3,2005,3,2005,5,14,130,5,0.0384615384615385,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Brooker, S., . (2008) personal communication.",NA,NA
NA,3339,"Nduru Primary School",-2.5058,40.26968,"UNKNOWN","Kenya","KEN","Africa",3,2009,3,2009,5,17,102,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,21781,"Rhoka Primary School",-1.23478,39.96824,"UNKNOWN","Kenya","KEN","Africa",3,2009,3,2009,5,17,105,10,0.0952380952380952,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,10460,"Fumbini",-3.61532,39.83005,"UNKNOWN","Kenya","KEN","Africa",5,1989,10,1991,0,5,21,8,0.380952380952381,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Snow, R.W., . (1991) personal communication.",NA,NA
NA,7485,"Kanjala A",0.3737,34.3332,"UNKNOWN","Kenya","KEN","Africa",2,2003,2,2003,0.4,5,32,31,0.96875,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,8746,"Seka Primary School",-0.35491,34.68375,"UNKNOWN","Kenya","KEN","Africa",7,2009,7,2009,4,15,110,31,0.281818181818182,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,6420,"Kumbi Primary School",-1.2536,39.96979,"UNKNOWN","Kenya","KEN","Africa",3,2009,3,2009,5,17,114,6,0.0526315789473684,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,6585,"Chepareria",1.3203,35.207,"UNKNOWN","Kenya","KEN","Africa",6,1986,6,1986,0,99,126,5,0.0396825396825397,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mutero, C.M., Mutinga, M.J., Ngindu, A.M., Kenya, P.R. and Amimo, F.A. (1992).  <b>Visceral leishmaniasis and malaria prevalence in West Pokot District, Kenya.</b> <i>East African Medical Journal</i>, <b>69</b>(1):3-8",NA,NA
NA,9854,"Kogalo Primary School",-0.40746,34.82966,"UNKNOWN","Kenya","KEN","Africa",7,2009,7,2009,4,15,110,25,0.227272727272727,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,17290,"Kolwa Primary School",-0.4161,34.99291,"UNKNOWN","Kenya","KEN","Africa",7,2009,7,2009,4,15,108,10,0.0925925925925926,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,4974,"Alungo Primary School",-0.16864,34.50453,"RURAL","Kenya","KEN","Africa",11,2009,11,2009,5,17,110,58,0.527272727272727,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,1533,"Mwitoti Primary School",0.32859,34.52713,"UNKNOWN","Kenya","KEN","Africa",3,1998,3,1998,12,18,48,7,0.145833333333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Leenstra, T., Petersen, L.T., Kariuki, S.K., Oloo, A.J., Kager, P.A. and ter Kuile, F.O. (2005).  <b>Prevalence and severity of malnutrition and age at menarche; cross-sectional studies in adolescent schoolgirls in western Kenya.</b> <i>European Journal of Clinical Nutrition</i>, <b>59</b>(1):41-8",NA,NA
NA,4612,"Memba Primary School",-0.15717,34.36473,"RURAL","Kenya","KEN","Africa",2,1999,2,1999,12,18,20,6,0.3,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Leenstra, T., Petersen, L.T., Kariuki, S.K., Oloo, A.J., Kager, P.A. and ter Kuile, F.O. (2005).  <b>Prevalence and severity of malnutrition and age at menarche; cross-sectional studies in adolescent schoolgirls in western Kenya.</b> <i>European Journal of Clinical Nutrition</i>, <b>59</b>(1):41-8",NA,NA
NA,7226,"Agwara, Got Matar & Mago Schools",-0.1181,34.1748,"UNKNOWN","Kenya","KEN","Africa",3,2006,3,2006,5,14,109,15,0.137614678899083,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Brooker, S., . (2008) personal communication.",NA,NA
NA,13503,"Chonyi",-3.783,39.682,"RURAL","Kenya","KEN","Africa",8,1996,8,1996,0,9,255,187,0.733333333333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Snow, R.W., Omumbo, J.A., Lowe, B., Molyneux, C.S., Obiero, J.O., Palmer, A., Weber, M.W., Pinder, M., Nahlen, B., Obonyo, C., Newbold, C., Gupta, S. and Marsh, K. (1997).  <b>Relation between severe malaria morbidity in children and level of <i>Plasmodium falciparum</i> transmission in Africa.</b> <i>The Lancet</i>, <b>349</b>(9066):1650-4",NA,NA
NA,19415,"Kitengei School",-2.5484,38.135,"UNKNOWN","Kenya","KEN","Africa",10,1989,1,1990,5,14,506,36,0.0711462450592885,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Sturrock, R.F., Kariuki, H.C., Thiongo, F.W., Gachare, J.W., Omondi, B.G., Ouma, J.H., Mbugua, G. and Butterworth, A.E. (1996).  <b>Schistosomiasis mansoni in Kenya: relationship between infection and anaemia in schoolchildren at the community level.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>90</b>(1):48-54",NA,NA
NA,20467,"Chebon",1.2571,35.3503,"UNKNOWN","Kenya","KEN","Africa",6,1986,6,1986,0,99,65,1,0.0153846153846154,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mutero, C.M., Mutinga, M.J., Ngindu, A.M., Kenya, P.R. and Amimo, F.A. (1992).  <b>Visceral leishmaniasis and malaria prevalence in West Pokot District, Kenya.</b> <i>East African Medical Journal</i>, <b>69</b>(1):3-8",NA,NA
NA,4510,"Kamondi Primary School",-0.76432,34.59503,"UNKNOWN","Kenya","KEN","Africa",11,2009,11,2009,5,17,110,5,0.0454545454545455,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,10460,"Fumbini",-3.61532,39.83005,"UNKNOWN","Kenya","KEN","Africa",3,1993,3,1993,0,9,135,75,0.555555555555556,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Nevill, C.G. and Snow, R.W., . (1993) personal communication.",NA,NA
NA,7810,"Tsanzuni Primary School",-3.6432,39.66046,"RURAL","Kenya","KEN","Africa",10,2008,10,2008,5,15,109,14,0.128440366972477,"P. falciparum","RDT","OptiMal-IT",NA,TRUE,TRUE,NA,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",NA,NA
NA,14904,"Rariw Primary School",-0.11109,34.40331,"RURAL","Kenya","KEN","Africa",7,2006,7,2006,5,14,40,21,0.525,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> In: Abstract Book American Society of Tropical Medicine and Hygiene 57th Annual Meeting. New Orleans. .",NA,NA
NA,541,"Ebuwanga",0.4258,34.2259,"UNKNOWN","Kenya","KEN","Africa",2,2003,2,2003,0.1,5,39,35,0.897435897435897,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,4218,"Shibale Primary School",0.36544,34.48401,"UNKNOWN","Kenya","KEN","Africa",3,1998,3,1998,12,18,49,9,0.183673469387755,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Leenstra, T., Petersen, L.T., Kariuki, S.K., Oloo, A.J., Kager, P.A. and ter Kuile, F.O. (2005).  <b>Prevalence and severity of malnutrition and age at menarche; cross-sectional studies in adolescent schoolgirls in western Kenya.</b> <i>European Journal of Clinical Nutrition</i>, <b>59</b>(1):41-8",NA,NA
NA,2237,"Kalima",-1.98,37.5853,"UNKNOWN","Kenya","KEN","Africa",8,2003,8,2003,0.6,4,16,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,12090,"Cluster 5",-3.8529,39.7562,"UNKNOWN","Kenya","KEN","Africa",4,2009,5,2009,0.4,10,12,2,0.166666666666667,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2009) personal communication.",NA,NA
NA,17390,"Bumbani",-4.1759,39.4876,"UNKNOWN","Kenya","KEN","Africa",9,2003,9,2003,0.7,5,16,16,1,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,13491,"Majenjeni",-3.1403,40.1405,"RURAL","Kenya","KEN","Africa",5,1998,5,1998,6,12,100,58,0.58,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mbogo, C.M., Mwangangi, J.M., Nzovu, J., Gu, W., Yan, G., Gunter, J.T., Swalm, C., Keating, J., Regens, J.L., Shililu, J.I., Githure, J.I. and Beier, J.C. (2003).  <b>Spatial and temporal heterogeneity of <i>Anopheles</i> mosquitoes and <i>Plasmodium falciparum</i> transmission along the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(6):734-42",NA,NA
NA,4742,"Vwivwini",-4.4526,39.3507,"UNKNOWN","Kenya","KEN","Africa",9,2003,9,2003,0.4,4,17,16,0.941176470588235,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,12728,"Soit-Oudo Primary School",0.42503,37.10085,"UNKNOWN","Kenya","KEN","Africa",11,2009,11,2009,5,17,77,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,11844,"Cluster 22",-3.8178,39.7524,"UNKNOWN","Kenya","KEN","Africa",5,2009,5,2009,0.2,9,4,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2009) personal communication.",NA,NA
NA,16436,"Bumani",-4.2088,39.2233,"UNKNOWN","Kenya","KEN","Africa",9,2002,9,2003,0.5,4,15,15,1,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,9412,"Cluster 49",-3.5242,39.8357,"UNKNOWN","Kenya","KEN","Africa",4,2009,4,2009,6,12,4,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2009) personal communication.",NA,NA
NA,8581,"Kuchi",-3.59434,39.7917,"UNKNOWN","Kenya","KEN","Africa",3,1995,3,1995,0,4,180,83,0.461111111111111,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Marsh, K., . (1995) personal communication.",NA,NA
NA,13713,"Misikhu",0.7148,34.7568,"UNKNOWN","Kenya","KEN","Africa",10,1999,10,1999,0,5,173,100,0.578034682080925,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mwaniki, D.L. (2002). <i>Anaemia and status of iron, vitamin A and zinc in Kenya.</i> . Nairobi. UNICEF. 1-256",NA,NA
NA,21975,"Lake Amu Primary School",-2.44244,40.69421,"UNKNOWN","Kenya","KEN","Africa",7,2009,7,2009,4,15,110,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,11960,"Kanyakine Primary School",-0.12165,37.67108,"UNKNOWN","Kenya","KEN","Africa",10,2009,10,2009,5,17,102,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,13481,"Mtepeni",-3.9001,39.7315,"RURAL","Kenya","KEN","Africa",5,1998,5,1998,6,12,99,82,0.828282828282828,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mbogo, C.M., Mwangangi, J.M., Nzovu, J., Gu, W., Yan, G., Gunter, J.T., Swalm, C., Keating, J., Regens, J.L., Shililu, J.I., Githure, J.I. and Beier, J.C. (2003).  <b>Spatial and temporal heterogeneity of <i>Anopheles</i> mosquitoes and <i>Plasmodium falciparum</i> transmission along the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(6):734-42",NA,NA
NA,12615,"B.O. Yusuf Primary School",0.10567,34.72442,"RURAL","Kenya","KEN","Africa",1,2007,1,2007,2,11,67,3,0.0447761194029851,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Imbahale, S.S., Githeko, A. and Takken, W., . (2009) personal communication.",NA,NA
NA,2841,"Kaereni & Tezo Mbuyuni",-3.54187,39.88521,"UNKNOWN","Kenya","KEN","Africa",6,1989,10,1991,0,4,21,4,0.19047619047619,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Snow, R.W., . (1991) personal communication.",NA,NA
NA,17277,"Jarajara Primary School",-0.04098,39.00884,"UNKNOWN","Kenya","KEN","Africa",2,2009,2,2009,5,17,79,2,0.0253164556962025,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,19319,"Ebwicha",0.3741,34.1966,"UNKNOWN","Kenya","KEN","Africa",2,2003,2,2003,0.5,5,32,28,0.875,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,13526,"Kifyonzo",-4.1861,39.2683,"UNKNOWN","Kenya","KEN","Africa",10,1999,10,1999,0,5,166,86,0.518072289156627,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mwaniki, D.L. (2002). <i>Anaemia and status of iron, vitamin A and zinc in Kenya.</i> . Nairobi. UNICEF. 1-256",NA,NA
NA,12861,"Sameta Primary School",-0.78059,34.74521,"UNKNOWN","Kenya","KEN","Africa",7,2009,7,2009,4,15,109,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,5473,"Cluster 13",-0.8084,34.7759,"UNKNOWN","Kenya","KEN","Africa",7,2000,7,2000,1,76,75,7,0.0933333333333333,"P. falciparum","RDT","ICT Diagnostics Malaria P.f. ML01",NA,TRUE,TRUE,NA,"Guyatt, H.L., Corlett, S.K., Robinson, T.P., Ochola, S.A. and Snow, R.W. (2002).  <b>Malaria prevention in highland Kenya: indoor residual house-spraying vs. insecticide-treated bednets.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(4):298-303",NA,NA
NA,16025,"Daku Primary School",-1.29608,39.99224,"UNKNOWN","Kenya","KEN","Africa",3,2009,3,2009,5,17,107,15,0.14018691588785,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,1223,"Majiwa School",-0.0657,34.3533,"UNKNOWN","Kenya","KEN","Africa",3,2005,3,2005,5,14,105,1,0.00952380952380952,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Brooker, S., . (2008) personal communication.",NA,NA
NA,17071,"Cluster 48",-3.51661,39.82849,"UNKNOWN","Kenya","KEN","Africa",4,2009,4,2009,0.5,12,18,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2009) personal communication.",NA,NA
NA,19159,"Kandhere Primary School",-0.13308,34.41997,"RURAL","Kenya","KEN","Africa",2,1999,2,1999,12,18,24,2,0.0833333333333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Leenstra, T., Petersen, L.T., Kariuki, S.K., Oloo, A.J., Kager, P.A. and ter Kuile, F.O. (2005).  <b>Prevalence and severity of malnutrition and age at menarche; cross-sectional studies in adolescent schoolgirls in western Kenya.</b> <i>European Journal of Clinical Nutrition</i>, <b>59</b>(1):41-8",NA,NA
NA,1952,"Majango Primary School",-0.12567,34.37541,"RURAL","Kenya","KEN","Africa",2,1999,2,1999,12,18,27,6,0.222222222222222,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Leenstra, T., Petersen, L.T., Kariuki, S.K., Oloo, A.J., Kager, P.A. and ter Kuile, F.O. (2005).  <b>Prevalence and severity of malnutrition and age at menarche; cross-sectional studies in adolescent schoolgirls in western Kenya.</b> <i>European Journal of Clinical Nutrition</i>, <b>59</b>(1):41-8",NA,NA
NA,16146,"Sonokwek Primary School",-0.66587,35.33916,"RURAL","Kenya","KEN","Africa",11,2009,11,2009,5,17,110,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,13604,"Kenyenya sub-location",-0.8882,34.7311,"UNKNOWN","Kenya","KEN","Africa",5,2000,5,2000,0,10,218,36,0.165137614678899,"P. falciparum","RDT","ICT Malaria Dual Test ML03",NA,TRUE,TRUE,NA,"Zurovac, D., . (2000) personal communication.",NA,NA
NA,13618,"Masimba",-0.8607,34.9403,"RURAL","Kenya","KEN","Africa",1,2002,2,2002,0,5,76,1,0.0131578947368421,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Akhwale, W.S., Lum, J.K., Kaneko, A., Eto, H., Obonyo, C., Björkman, A. and Kobayakawa, T. (2004).  <b>Anemia and malaria at different altitudes in the western highlands of Kenya.</b> <i>Acta Tropica</i>, <b>91</b>(2):167-75",NA,NA
NA,15999,"Sitikho",0.4776,34.667,"UNKNOWN","Kenya","KEN","Africa",8,1998,11,1998,1,3,300,230,0.766666666666667,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Nabakwe, E.C., Lichtenbelt, W.V., Ngare, D.K., Wierik, M., Westerterp, K.R. and Owino, O.C. (2005).  <b>Vitamin A deficiency and anaemia in young children living in a malaria endemic district of western Kenya.</b> <i>East African Medical Journal</i>, <b>82</b>(6):300-6",NA,NA
